,品牌名,车型,最低价,最高价,图片链接
1332,依维柯,依维柯褒迪 纯电动,28.86万,30.69万,http://img4.bitautoimg.com/autoalbum/files/20190611/192/1024221920_6.jpg
1333,一汽,森雅R7,6.69万,10.69万,http://img1.bitautoimg.com/autoalbum/files/20181010/637/0550046378_6.png
1334,一汽,骏派A50,5.59万,7.29万,http://img1.bitautoimg.com/autoalbum/files/20181218/045/0525360457_6.png
1335,一汽,骏派D60,5.69万,8.99万,http://img3.bitautoimg.com/autoalbum/files/20180810/200/0358552000_6.png
1336,一汽,森雅R9,8.39万,12.59万,http://img2.bitautoimg.com/autoalbum/files/20181218/843/0538578438_6.png
1337,一汽,骏派D80,7.99万,12.59万,http://img4.bitautoimg.com/autoalbum/files/20180228/955/0232309557_6.jpg
1338,一汽,解放T80,3.59万,4.04万,http://img1.bitautoimg.com/autoalbum/files/20141204/483/0547154830_6.jpg
1339,一汽,森雅R8,7.49万,8.99万,http://img2.bitautoimg.com/autoalbum/files/20190529/665/0602056659_6.jpg
1340,一汽,骏派CX65,6.89万,7.69万,http://img4.bitautoimg.com/autoalbum/files/20180810/515/0323575151_6.png
1341,一汽,佳宝V77,3.09万,3.09万,http://img3.bitautoimg.com/autoalbum/files/20150413/559/0913015595_6.jpg
1342,一汽,解放T90,4.65万,5.05万,http://img2.bitautoimg.com/autoalbum/files/20190606/055/0403210553_6.png
1343,一汽,森雅R7 EV,17.98万,17.98万,http://img1.bitautoimg.com/autoalbum/files/20190611/240/1022272403_6.jpg
1344,一汽,佳宝V80,10.98万,14.98万,http://img1.bitautoimg.com/autoalbum/files/20140122/354/0417413546_6.jpg
1345,一汽,骏派A70E,16.88万,18.38万,http://img4.bitautoimg.com/autoalbum/files/20181012/116/0715461169_6.png
1346,一汽,佳宝V80 EV,11.98万,13.68万,http://img2.bitautoimg.com/autoalbum/files/20200525/530/0302575307_6.jpg
1347,野马汽车,博骏,4.99万,12.99万,http://img1.bitautoimg.com/autoalbum/files/20190327/968/0307589685_6.png
1348,野马汽车,野马EC60,10.99万,25.58万,http://img1.bitautoimg.com/autoalbum/files/20200527/319/0440593195_6.jpg
1349,野马汽车,野马T70,6.98万,11.58万,http://img3.bitautoimg.com/autoalbum/files/20181218/747/0509537477_6.png
1350,野马汽车,野马T80,8.98万,12.98万,http://img3.bitautoimg.com/autoalbum/files/20181010/012/0628270126_6.png
1351,野马汽车,斯派卡,4.99万,7.58万,http://img1.bitautoimg.com/autoalbum/files/20180810/779/0612377791_6.png
1352,野马汽车,斯派卡EV,9.99万,12.99万,http://img2.bitautoimg.com/autoalbum/files/20200507/066/0453560662_6.jpg
1353,宇通客车,宇通7系,暂无,暂无,http://img2.bitautoimg.com/autoalbum/files/20190621/529/0429075294_6.jpg
1354,英致汽车,英致G5,5.98万,9.38万,http://img4.bitautoimg.com/autoalbum/files/20161028/163/0243381637_6.jpg
1355,英致汽车,英致727,3.99万,4.69万,http://img4.bitautoimg.com/autoalbum/files/20181010/483/0542584833_6.png
1356,英致汽车,英致737,4.98万,8.78万,http://img3.bitautoimg.com/autoalbum/files/20181010/476/0523324765_6.png
1357,英致汽车,英致G3,5.69万,8.08万,http://img2.bitautoimg.com/autoalbum/files/20180810/215/0405332152_6.png
1358,英致汽车,英致737 EV,14.68万,14.68万,http://img1.bitautoimg.com/autoalbum/files/20190611/751/1024377517_6.jpg
1359,英致汽车,英致EX1,13.98万,13.98万,http://img1.bitautoimg.com/autoalbum/files/20190611/193/1021141936_6.jpg
1360,云度,云度π3,12.68万,13.98万,http://img1.bitautoimg.com/autoalbum/files/20181218/969/0530119695_6.png
1361,云度,云度π1,15.98万,16.68万,http://img4.bitautoimg.com/autoalbum/files/20181218/203/0529582031_6.png
1362,云雀汽车,全界Q1,4.98万,6.58万,http://img2.bitautoimg.com/autoalbum/files/20181008/651/0135166516_6.png
1363,银隆新能源,艾菲,43.00万,43.00万,http://img4.bitautoimg.com/autoalbum/files/20190509/850/0624308501_6.jpg
1364,银隆新能源,银隆5043 EV,25.00万,25.00万,http://img3.bitautoimg.com/autoalbum/files/20190509/463/0623154634_6.jpg
1365,银隆新能源,银隆5024 EV,11.00万,11.00万,http://img2.bitautoimg.com/autoalbum/files/20190509/285/0622372852_6.jpg
1366,远程汽车,远程E200,18.00万,18.00万,http://img4.bitautoimg.com/autoalbum/files/20190812/956/0627179562_6.jpg
1367,远程汽车,远程RE500,21.99万,21.99万,http://img1.bitautoimg.com/autoalbum/files/20190812/573/0628105730_6.jpg
1368,远程汽车,远程E6,12.98万,12.98万,http://img3.bitautoimg.com/autoalbum/files/20190812/479/0626214797_6.jpg
1369,远程汽车,远程E5,10.88万,10.88万,http://img2.bitautoimg.com/autoalbum/files/20190812/648/0625506487_6.jpg
1370,远程汽车,远程E200S,13.98万,14.78万,http://img3.bitautoimg.com/autoalbum/files/20190904/385/1144413857_6.jpg
1371,众泰,众泰T300,4.59万,9.38万,http://img1.bitautoimg.com/autoalbum/files/20190102/697/1010296972_6.png
1372,众泰,众泰T700,10.68万,15.58万,http://img2.bitautoimg.com/autoalbum/files/20190114/703/0415237032_6.png
1373,众泰,众泰T600,7.98万,13.78万,http://img2.bitautoimg.com/autoalbum/files/20181105/865/0143598657_6.png
1374,众泰,众泰T500,6.98万,12.38万,http://img4.bitautoimg.com/autoalbum/files/20181010/422/0724494225_6.png
1375,众泰,众泰SR7,6.68万,10.18万,http://img2.bitautoimg.com/autoalbum/files/20190102/638/1036476388_6.png
1376,众泰,众泰T800,13.18万,16.30万,http://img1.bitautoimg.com/autoalbum/files/20181010/456/0725194560_6.png
1377,众泰,众泰E200,6.99万,6.99万,http://img3.bitautoimg.com/autoalbum/files/20180810/933/0406069335_6.png
1378,众泰,众泰Z700,10.58万,16.58万,http://img2.bitautoimg.com/autoalbum/files/20181010/650/0515016506_6.png
1379,众泰,众泰T600 Coupe,8.68万,14.68万,http://img3.bitautoimg.com/autoalbum/files/20180810/906/0455399064_6.png
1380,众泰,众泰Z360,5.88万,8.68万,http://img3.bitautoimg.com/autoalbum/files/20180810/229/0441012292_6.png
1381,众泰,众泰Z560,7.58万,14.08万,http://img2.bitautoimg.com/autoalbum/files/20181010/477/0634434778_6.png
1382,众泰,众泰ET450 EV,暂无,暂无,http://img4.bitautoimg.com/autoalbum/files/20190606/170/0329071703_6.jpg
1383,众泰,众泰TS5,暂无,暂无,http://img1.bitautoimg.com/autoalbum/files/20190606/567/0414115674_6.png
1384,中华,中华V7,10.87万,15.69万,http://img3.bitautoimg.com/autoalbum/files/20181010/973/0729229739_6.png
1385,中华,中华V3,5.07万,8.77万,http://img3.bitautoimg.com/autoalbum/files/20180810/616/0255466161_6.png
1386,中华,中华V6,8.79万,14.19万,http://img2.bitautoimg.com/autoalbum/files/20181218/888/0533448882_6.png
1387,中兴,小老虎,5.60万,7.38万,http://img3.bitautoimg.com/autoalbum/files/20181010/100/0525441001_6.png
1388,中兴,领主,9.48万,11.58万,http://img3.bitautoimg.com/autoalbum/files/20181011/812/0737578123_6.png
1389,中兴,威虎,6.98万,11.98万,http://img1.bitautoimg.com/autoalbum/files/20180802/220/1023022207_6.png
1390,知豆,知豆D2,4.98万,5.98万,http://img1.bitautoimg.com/autoalbum/files/20181010/112/0519521125_6.png
1391,知豆,知豆D3,10.98万,10.98万,http://img2.bitautoimg.com/autoalbum/files/20181010/927/0712279274_6.png
